Time,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time (ms),Total Average Response Time (ms),Total Min Response Time (ms),Total Max Response Time (ms),Total Average Content Size,%CPU,%MEM,%Failure
19:51:12,9470,,Aggregated,468.7,171.1,8500.0,13000.0,14000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2060319,801277,8500.0,9314.351641354986,0.9718899964354932,48354.93323599803,9441.677223769717,107.0,0.5,36.50522722423725
19:51:13,9472,,Aggregated,436.8,164.5,8500.0,13000.0,14000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2061078,802002,8500.0,9317.755387894846,0.9718899964354932,48354.93323599803,9438.414015384182,107.0,0.6,37.66025641025641
19:51:14,9474,,Aggregated,449.8,171.4,8500.0,13000.0,14000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2061518,802204,8500.0,9318.925381888468,0.9718899964354932,48354.93323599803,9437.91398571344,107.0,0.6,38.10582481102712
19:51:15,9476,,Aggregated,492.9,216.0,8500.0,13000.0,14000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2062035,802427,8500.0,9321.5650053482,0.9718899964354932,48354.93323599803,9437.67570531053,107.0,0.6,43.82227632379793
19:51:16,9478,,Aggregated,474.0,259.9,8500.0,13000.0,14000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2062502,802545,8500.0,9324.6554504723,0.9718899964354932,48354.93323599803,9437.951017744468,107.0,0.6,54.83122362869198
19:51:17,9480,,Aggregated,455.1,224.9,8500.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2062877,802750,8500.0,9326.516692994031,0.9718899964354932,48354.93323599803,9437.651170670864,107.0,0.7,49.41771039332015
19:51:19,9482,,Aggregated,450.3,192.8,8500.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2062984,802758,8500.0,9327.15830616476,0.9718899964354932,48354.93323599803,9437.959227022604,107.0,0.5,42.8159005107706
19:51:20,9484,,Aggregated,445.4,186.2,8500.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,29000.0,48000.0,2063006,802758,8500.0,9327.315866915276,0.9718899964354932,48354.93323599803,9438.018090592075,107.0,0.5,41.80511899416255
19:51:21,9486,,Aggregated,433.9,187.0,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2064394,803151,8600.0,9333.37502058964,0.9718899964354932,48354.93323599803,9439.4214195546,107.0,0.5,43.09748790043789
19:51:22,9488,,Aggregated,345.0,187.0,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2065065,803623,8600.0,9335.299075687377,0.9718899964354932,48354.93323599803,9437.511628931778,107.0,0.5,54.20289855072464
19:51:23,9490,,Aggregated,431.4,187.0,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2065384,803823,8600.0,9336.6321920445,0.9718899964354932,48354.93323599803,9436.885485217275,107.0,0.6,43.34724153917478
19:51:24,9492,,Aggregated,475.2,236.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2065488,803833,8600.0,9337.148569730058,0.9718899964354932,48354.93323599803,9437.171300922591,107.0,0.6,49.83164983164984
19:51:25,9494,,Aggregated,471.3,227.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2065540,803833,8600.0,9337.431261293164,0.9718899964354932,48354.93323599803,9437.236641265725,107.0,0.6,48.33439422872905
19:51:27,9496,,Aggregated,395.6,162.4,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2065698,803839,8600.0,9338.448620169773,0.9718899964354932,48354.93323599803,9437.631270882772,107.0,0.5,41.05156723963599
19:51:29,9498,,Aggregated,314.6,129.4,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2066737,803951,8600.0,9344.707512737998,0.9718899964354932,48354.93323599803,9439.95697081922,107.0,0.5,41.13159567705022
19:51:30,9500,,Aggregated,282.1,108.9,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2067510,804566,8600.0,9348.10979231947,0.9718899964354932,48354.93323599803,9437.578980029117,107.0,0.6,38.60333215171925
19:51:31,9502,,Aggregated,375.8,118.2,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2068156,805025,8600.0,9351.0335954839,0.9718899964354932,48354.93323599803,9436.043763139724,107.0,0.6,31.45290047897818
19:51:32,9504,,Aggregated,451.6,180.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2068529,805270,8600.0,9352.801851529965,0.9718899964354932,48354.93323599803,9435.177019031398,107.0,0.6,40.035429583702395
19:51:33,9506,,Aggregated,428.6,225.5,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2068901,805357,8600.0,9354.915848022274,0.9718899964354932,48354.93323599803,9435.429765851532,107.0,0.5,52.61315912272515
19:51:34,9508,,Aggregated,389.4,194.5,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2069251,805393,8600.0,9357.29225948589,0.9718899964354932,48354.93323599803,9436.075582420886,107.0,0.6,49.94863893168978
19:51:35,9510,,Aggregated,367.4,165.9,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2069922,805956,8600.0,9360.969008988312,0.9718899964354932,48354.93323599803,9433.813105034877,107.0,0.6,45.155144256940666
19:51:36,9512,,Aggregated,379.3,152.4,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,30000.0,48000.0,2070109,805985,8600.0,9362.168778906953,0.9718899964354932,48354.93323599803,9433.869121867496,107.0,0.5,40.179277616662276
19:51:37,9514,,Aggregated,431.8,204.3,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,31000.0,48000.0,2070608,805985,8600.0,9365.255270790603,0.9718899964354932,48354.93323599803,9435.283946550964,107.0,0.5,47.31357109773043
19:51:38,9516,,Aggregated,455.8,214.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,31000.0,48000.0,2071609,806427,8600.0,9369.99858673046,0.9718899964354932,48354.93323599803,9434.992130271688,107.0,0.5,47.12593242650286
19:51:39,9518,,Aggregated,446.1,214.6,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,31000.0,48000.0,2072269,806924,8600.0,9372.165297301064,0.9718899964354932,48354.93323599803,9433.101403340976,107.0,0.6,48.10580587312261
19:51:40,9520,,Aggregated,545.4,214.6,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,31000.0,48000.0,2072687,807172,8600.0,9374.018543976326,0.9718899964354932,48354.93323599803,9432.693292330196,107.0,0.6,39.34726806013934
19:51:41,9522,,Aggregated,503.7,256.2,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,31000.0,48000.0,2073165,807541,8600.0,9376.26957542054,0.9718899964354932,48354.93323599803,9431.331225445152,107.0,0.6,50.863609291244785
19:51:43,9524,,Aggregated,468.5,227.6,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,23000.0,25000.0,27000.0,31000.0,48000.0,2073362,807544,8600.0,9377.66442703501,0.9718899964354932,48354.93323599803,9431.814436649269,107.0,0.5,48.58057630736393
19:51:44,9526,,Aggregated,471.3,227.4,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2074269,807544,8600.0,9384.143869338495,0.9718899964354932,48354.93323599803,9434.835463481351,107.0,0.5,48.24952259707193
19:51:45,9528,,Aggregated,447.4,220.4,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2074823,808038,8600.0,9386.480741047422,0.9718899964354932,48354.93323599803,9432.705022066944,107.0,0.5,49.262405006705414
19:51:46,9530,,Aggregated,416.3,218.7,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2075384,808430,8600.0,9387.607192218622,0.9718899964354932,48354.93323599803,9431.355047065988,107.0,0.6,52.53423012250781
19:51:47,9532,,Aggregated,449.1,166.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2075625,808490,8600.0,9388.305641661584,0.9718899964354932,48354.93323599803,9431.700886239085,107.0,0.6,37.140948563794254
19:51:48,9534,,Aggregated,484.6,212.2,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2075832,808651,8600.0,9388.22079677967,0.9718899964354932,48354.93323599803,9431.217031050684,107.0,0.6,43.78869170449855
19:51:49,9536,,Aggregated,534.4,245.2,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2076349,808889,8600.0,9390.3763515134,0.9718899964354932,48354.93323599803,9430.707983580794,107.0,0.6,45.88323353293413
19:51:50,9538,,Aggregated,449.6,252.0,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2076800,809054,8600.0,9392.7427820113,0.9718899964354932,48354.93323599803,9430.788196263482,107.0,0.6,56.04982206405693
19:51:52,9540,,Aggregated,403.4,189.3,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2076888,809075,8600.0,9393.085366226996,0.9718899964354932,48354.93323599803,9430.950526460743,107.0,0.5,46.9261279127417
19:51:53,9542,,Aggregated,403.4,189.3,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,27000.0,31000.0,48000.0,2076888,809075,8600.0,9393.085366226996,0.9718899964354932,48354.93323599803,9430.950526460743,107.0,0.5,46.9261279127417
19:51:54,9544,,Aggregated,365.3,152.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2077961,809075,8600.0,9398.539462819852,0.9718899964354932,48354.93323599803,9434.379949383074,107.0,0.5,41.82863399945251
19:51:55,9546,,Aggregated,357.6,153.1,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2078286,809339,8600.0,9399.845825535118,0.9718899964354932,48354.93323599803,9433.275616060542,107.0,0.6,42.81319910514541
19:51:56,9548,,Aggregated,454.7,153.1,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2078658,809657,8600.0,9401.466648954693,0.9718899964354932,48354.93323599803,9431.940392791888,,,33.67055201231581
19:51:57,9550,,Aggregated,380.7,163.9,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2079285,810164,8600.0,9404.186373939365,0.9718899964354932,48354.93323599803,9429.855020355555,107.0,0.6,43.05227213028632
19:51:58,9552,,Aggregated,351.6,137.2,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2079813,810490,8600.0,9406.905047711383,0.9718899964354932,48354.93323599803,9428.850456747794,107.0,0.7,39.021615472127415
19:51:59,9554,,Aggregated,351.3,148.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2080243,810640,8600.0,9409.631789699606,0.9718899964354932,48354.93323599803,9428.719225590472,107.0,0.6,42.356959863364644
19:52:01,9556,,Aggregated,417.7,191.0,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2080385,810640,8600.0,9410.73346359938,0.9718899964354932,48354.93323599803,9429.19786337625,107.0,0.5,45.726598036868566
19:52:02,9558,,Aggregated,385.4,174.0,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2081329,810640,8600.0,9416.675607989137,0.9718899964354932,48354.93323599803,9432.118006331531,107.0,0.5,45.14789828749352
19:52:03,9560,,Aggregated,345.8,157.6,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2081963,811222,8600.0,9419.804017759714,0.9718899964354932,48354.93323599803,9429.7189661872,107.0,0.5,45.57547715442452
19:52:04,9562,,Aggregated,440.0,156.8,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2082568,811710,8600.0,9422.052882707574,0.9718899964354932,48354.93323599803,9427.650370600144,107.0,0.6,35.63636363636364
19:52:05,9564,,Aggregated,494.3,205.0,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2082975,811893,8600.0,9423.982949095853,0.9718899964354932,48354.93323599803,9427.646830614864,107.0,0.6,41.47278980376289
19:52:06,9566,,Aggregated,452.7,254.3,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2083395,812223,8600.0,9425.801990258353,0.9718899964354932,48354.93323599803,9426.32838275987,107.0,0.6,56.174066710846034
19:52:07,9568,,Aggregated,475.3,263.4,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2083589,812223,8600.0,9427.11619471652,0.9718899964354932,48354.93323599803,9426.996252619878,107.0,0.5,55.41763096991373
19:52:08,9570,,Aggregated,475.3,263.4,8600.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2083618,812223,8600.0,9427.296816475546,0.9718899964354932,48354.93323599803,9426.989594061868,107.0,0.5,55.41763096991373
19:52:09,9572,,Aggregated,454.8,229.8,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2084758,812457,8700.0,9434.831190434572,0.9718899964354932,48354.93323599803,9429.01293675333,107.0,0.5,50.52770448548812
19:52:10,9574,,Aggregated,402.5,184.5,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2085299,812843,8700.0,9436.718290493074,0.9718899964354932,48354.93323599803,9427.518612438793,107.0,0.5,45.838509316770185
19:52:11,9576,,Aggregated,376.4,164.7,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2085748,813133,8700.0,9438.597444826291,0.9718899964354932,48354.93323599803,9426.800238092042,107.0,0.6,43.75664187035069
19:52:12,9578,,Aggregated,457.2,194.0,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2086199,813519,8700.0,9440.750055645449,0.9718899964354932,48354.93323599803,9425.080836967136,107.0,0.6,42.43219597550306
19:52:13,9580,,Aggregated,501.4,220.3,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2086463,813615,8700.0,9441.92236967184,0.9718899964354932,48354.93323599803,9425.04862247737,107.0,0.6,43.9369764658955
19:52:15,9582,,Aggregated,448.8,250.7,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2086590,813615,8700.0,9442.590249547264,0.9718899964354932,48354.93323599803,9425.336371304376,107.0,0.5,55.86007130124777
19:52:16,9584,,Aggregated,438.5,240.1,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,25000.0,28000.0,31000.0,48000.0,2086876,813615,8700.0,9444.530176331144,0.9718899964354932,48354.93323599803,9426.0433226507,107.0,0.5,54.75484606613455
19:52:17,9586,,Aggregated,372.7,179.8,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2087654,813615,8700.0,9448.048977601224,0.9718899964354932,48354.93323599803,9428.118067936544,107.0,0.5,48.242554333243895
19:52:18,9588,,Aggregated,358.2,143.9,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2088261,814134,8700.0,9450.564242026676,0.9718899964354932,48354.93323599803,9426.060105034763,107.0,0.5,40.17308766052485
19:52:19,9590,,Aggregated,401.3,139.2,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2088965,814775,8700.0,9453.682237550627,0.9718899964354932,48354.93323599803,9423.270340575356,107.0,0.6,34.68726638425118
19:52:20,9592,,Aggregated,425.8,157.6,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2089306,814938,8700.0,9455.304840699591,0.9718899964354932,48354.93323599803,9423.303282046763,107.0,0.6,37.012682010333485
19:52:21,9594,,Aggregated,473.9,219.0,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2089743,815148,8700.0,9457.432851376449,0.9718899964354932,48354.93323599803,9422.75750080273,107.0,0.6,46.21228107195611
19:52:22,9596,,Aggregated,422.5,227.2,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2090066,815148,8700.0,9459.825963087524,0.9718899964354932,48354.93323599803,9424.178628330395,107.0,0.6,53.77514792899408
19:52:23,9598,,Aggregated,406.7,215.5,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2090673,815148,8700.0,9463.673546576276,0.9718899964354932,48354.93323599803,9425.676052161194,107.0,0.4,52.98746004425867
19:52:25,9600,,Aggregated,403.7,200.1,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2090923,815148,8700.0,9464.03201569274,0.9718899964354932,48354.93323599803,9426.538093463989,107.0,0.5,49.566509784493434
19:52:26,9602,,Aggregated,439.5,153.3,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2091378,815246,8700.0,9464.41653532462,0.9718899964354932,48354.93323599803,9427.19587994136,107.0,0.5,34.88054607508533
19:52:27,9604,,Aggregated,433.3,153.3,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2092005,815781,8700.0,9467.158891403902,0.9718899964354932,48354.93323599803,9425.070095434765,107.0,0.6,35.37964458804523
19:52:28,9606,,Aggregated,443.6,156.5,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2092632,816173,8700.0,9470.10046750095,0.9718899964354932,48354.93323599803,9423.82202843118,107.0,0.6,35.2795311091073
19:52:29,9608,,Aggregated,440.1,209.7,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2093119,816564,8700.0,9472.6914292877,0.9718899964354932,48354.93323599803,9422.343475932328,107.0,0.6,47.6482617586912
19:52:30,9610,,Aggregated,470.1,235.2,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2093581,816778,8700.0,9475.564275087843,0.9718899964354932,48354.93323599803,9421.948883277026,107.0,0.5,50.03190810465858
19:52:31,9612,,Aggregated,448.8,206.9,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2093893,816788,8700.0,9477.943305524168,0.9718899964354932,48354.93323599803,9423.086855441035,107.0,0.5,46.10071301247772
19:52:32,9614,,Aggregated,441.2,192.5,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2094303,816817,8700.0,9480.595779148323,0.9718899964354932,48354.93323599803,9424.327741496812,107.0,0.5,43.6310063463282
19:52:34,9616,,Aggregated,441.2,192.5,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2094303,816817,8700.0,9480.595779148323,0.9718899964354932,48354.93323599803,9424.327741496812,107.0,0.5,43.6310063463282
19:52:35,9618,,Aggregated,414.4,166.9,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2095436,816907,8700.0,9485.797362942632,0.9718899964354932,48354.93323599803,9426.786157630202,107.0,0.5,40.27509652509653
19:52:36,9620,,Aggregated,343.0,166.9,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2096140,817530,8700.0,9488.962601468498,0.9718899964354932,48354.93323599803,9424.179485148892,107.0,0.6,48.65889212827989
19:52:37,9622,,Aggregated,447.3,171.9,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2096657,817857,8700.0,9490.581843503482,0.9718899964354932,48354.93323599803,9422.994800293993,107.0,0.6,38.43058350100604
19:52:38,9624,,Aggregated,480.1,233.0,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2097122,818201,8700.0,9492.69714260769,0.9718899964354932,48354.93323599803,9421.84374395004,107.0,0.6,48.53155592584878
19:52:39,9626,,Aggregated,468.3,211.0,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2097211,818248,8700.0,9493.062921892548,0.9718899964354932,48354.93323599803,9421.723958628863,107.0,0.5,45.05658765748451
19:52:40,9628,,Aggregated,447.9,198.6,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,28000.0,31000.0,48000.0,2097264,818248,8700.0,9493.293525870802,0.9718899964354932,48354.93323599803,9421.818879740462,107.0,0.5,44.34025452109846
19:52:41,9630,,Aggregated,416.2,176.6,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2098331,818248,8700.0,9500.117732419145,0.9718899964354932,48354.93323599803,9424.439515500651,107.0,0.5,42.43152330610284
19:52:42,9632,,Aggregated,372.8,147.1,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2098889,818750,8700.0,9502.764806739246,0.9718899964354932,48354.93323599803,9422.369379228723,107.0,0.5,39.458154506437765
19:52:44,9634,,Aggregated,403.9,144.0,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2099443,819184,8700.0,9504.88389930474,0.9718899964354932,48354.93323599803,9420.600933676218,107.0,0.6,35.652389205248824
19:52:45,9636,,Aggregated,458.6,193.3,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2099850,819400,8700.0,9506.646071135878,0.9718899964354932,48354.93323599803,9420.441563921231,107.0,0.6,42.15002180549499
19:52:46,9638,,Aggregated,512.9,236.1,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2100257,819701,8700.0,9508.541668406824,0.9718899964354932,48354.93323599803,9419.298215885008,107.0,0.6,46.03236498342757
19:52:47,9640,,Aggregated,512.9,236.1,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2100392,819702,8700.0,9509.27795951374,0.9718899964354932,48354.93323599803,9419.549567414082,107.0,0.5,46.03236498342757
19:52:48,9642,,Aggregated,412.2,218.7,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2100532,819702,8700.0,9510.28118617258,0.9718899964354932,48354.93323599803,9420.033562925964,107.0,0.5,53.05676855895196
19:52:49,9644,,Aggregated,378.1,188.0,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2100731,819702,8700.0,9511.76998282915,0.9718899964354932,48354.93323599803,9420.499226697755,107.0,0.4,49.722295688971165
19:52:50,9646,,Aggregated,340.9,156.5,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2101595,819893,8700.0,9516.97080532935,0.9718899964354932,48354.93323599803,9421.770427698964,107.0,0.5,45.907890877090054
19:52:51,9648,,Aggregated,345.2,145.4,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2102244,820446,8700.0,9519.836002783884,0.9718899964354932,48354.93323599803,9419.57519774108,107.0,0.5,42.12050984936269
19:52:52,9650,,Aggregated,415.2,145.4,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2102651,820723,8700.0,9521.261950777813,0.9718899964354932,48354.93323599803,9418.879768444693,107.0,0.6,35.01926782273603
19:52:53,9652,,Aggregated,478.2,200.9,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2103113,821008,8700.0,9523.396884767462,0.9718899964354932,48354.93323599803,9418.027701792533,107.0,0.6,42.01171058134672
19:52:54,9654,,Aggregated,426.6,246.6,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2103610,821276,8700.0,9526.1627126662,0.9718899964354932,48354.93323599803,9417.286892532362,107.0,0.6,57.805907172995774
19:52:55,9656,,Aggregated,404.8,209.8,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2103914,821277,8700.0,9528.186852998597,0.9718899964354932,48354.93323599803,9417.97867070612,107.0,0.5,51.828063241106726
19:52:56,9658,,Aggregated,402.9,205.7,8700.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2104380,821277,8700.0,9531.249558345917,0.9718899964354932,48354.93323599803,9419.262585654682,107.0,0.4,51.0548523206751
19:52:57,9660,,Aggregated,395.2,189.9,8800.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2104840,821277,8800.0,9532.698624916093,0.9718899964354932,48354.93323599803,9420.640724710667,107.0,0.5,48.05161943319838
19:52:58,9662,,Aggregated,386.6,158.0,8800.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2105224,821277,8800.0,9532.918085992274,0.9718899964354932,48354.93323599803,9421.820346433444,107.0,0.5,40.86911536471805
19:52:59,9664,,Aggregated,444.7,157.5,8800.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2105775,821799,8800.0,9535.90950660598,0.9718899964354932,48354.93323599803,9419.5467056072,107.0,0.5,35.41713514729031
19:53:00,9666,,Aggregated,437.5,157.5,8800.0,13000.0,15000.0,16000.0,19000.0,21000.0,24000.0,26000.0,29000.0,31000.0,48000.0,2106382,822310,8800.0,9538.617938090933,0.9718899964354932,48354.93323599803,9417.475677726072,107.0,0.6,36.0
